catchment_id,du,x,y,sourceName,identifier,comid
cat-1541500,u,-101.79379466406792,39.42848371163454,NHDPlus comid,8172556,8172556
cat-816009,d,-88.02672397415024,38.07007454764212,NHDPlus comid,10383045,10383045
cat-816018,u,-88.02003023237188,38.1952377672157,NHDPlus comid,24852174,24852174
cat-818324,d,-86.24208590484074,40.09024859107662,NHDPlus comid,18475463,18475463
cat-818325,u,-86.30044627263925,40.09078176639237,NHDPlus comid,18475233,18475233
cat-1840801,d,-111.91484823396836,48.17307567052288,NHDPlus comid,12643307,12643307
cat-1840798,u,-112.03320934670484,48.14757297399304,NHDPlus comid,12641645,12641645
cat-3004538,d,-111.06465965118998,42.98157420520341,NHDPlus comid,23134919,23134919
cat-3004533,u,-111.13150684774064,42.73650230461633,NHDPlus comid,23136319,23136319
cat-250740,d,-77.14747879936738,36.06657595450541,NHDPlus comid,10451142,10451142
cat-250755,u,-77.1386080333186,36.0842356804695,NHDPlus comid,10450664,10450664
cat-481265,d,-87.21985337917434,34.1600551089737,NHDPlus comid,18580497,18580497
cat-481260,u,-87.28616626975914,34.32497999610089,NHDPlus comid,18578601,18578601
cat-255705,d,-78.55407213098816,35.915439789982244,NHDPlus comid,8782857,8782857
cat-255699,u,-78.67250488614947,36.01482953725521,NHDPlus comid,933020100,933020100
cat-3304699,d,-118.901593654372,35.939248658270095,NHDPlus comid,14934738,14934738
cat-3304697,u,-118.87828703787632,35.92599519582885,NHDPlus comid,14934742,14934742
cat-1821822,d,-107.4220463974746,43.5128915543721,NHDPlus comid,12831142,12831142
cat-1821820,u,-107.40073511200782,43.49807956345867,NHDPlus comid,12831180,12831180
cat-1087767,d,-88.837835332673,42.07451175328367,NHDPlus comid,19286459,19286459
cat-1087762,u,-88.82069766695832,42.15542289461001,NHDPlus comid,19286181,19286181
cat-645883,d,-84.24497386885515,42.46920784946829,NHDPlus comid,12245186,12245186
cat-645886,u,-84.21303240386291,42.4904553999292,NHDPlus comid,12245176,12245176
cat-2400589,d,-96.38802195593506,32.13408311951685,NHDPlus comid,1446756,1446756
cat-2400609,u,-96.40176449821092,32.16585801735629,NHDPlus comid,1446710,1446710
cat-1111461,d,-94.88197546389786,46.15342965945272,NHDPlus comid,4963493,4963493
cat-1111468,u,-94.97941414015392,46.188203454128185,NHDPlus comid,4963453,4963453
cat-2149853,d,-102.45003384112158,35.51083919194088,NHDPlus comid,20005365,20005365
cat-2147419,u,-102.72802304349644,35.50022293696946,NHDPlus comid,20006777,20006777
cat-1084907,d,-93.1939558309627,43.01723730036406,NHDPlus comid,2164555,2164555
cat-1084905,u,-93.17199910102522,43.02703464032908,NHDPlus comid,2164551,2164551
cat-499034,d,-89.38229655678545,30.62860199926927,NHDPlus comid,18069590,18069590
cat-499043,u,-89.41657408719263,30.72688187405,NHDPlus comid,18068802,18068802
cat-2513600,d,-104.24437409645915,30.06867268141664,NHDPlus comid,275358,275358
cat-2513583,u,-104.32606537248596,30.11923556645908,NHDPlus comid,275048,275048
cat-2978807,d,-111.02463170618527,43.060418864465824,NHDPlus comid,23134579,23134579
cat-2982448,u,-111.18239212291434,42.97355824210795,NHDPlus comid,23133997,23133997
cat-644550,d,-85.57246487511868,43.16938088407528,NHDPlus comid,9003707,9003707
cat-644555,u,-85.69630913693565,43.13259699879713,NHDPlus comid,9003775,9003775
cat-2429216,d,-101.69151225786646,34.08005251545349,NHDPlus comid,942050120,942050120
cat-2429215,u,-101.74346371708016,34.110514718672896,NHDPlus comid,942050118,942050118
cat-2426525,d,-101.281283258074,32.87105246088706,NHDPlus comid,5632205,5632205
cat-2426524,u,-101.30519729916176,32.91065541496034,NHDPlus comid,5632187,5632187
cat-2869943,d,-115.44924001350206,36.87684986201338,NHDPlus comid,19810703,19810703
cat-2869940,u,-115.53819013514196,37.11074545803124,NHDPlus comid,19807337,19807337
cat-2707151,d,-111.94205027973707,34.60036907465914,NHDPlus comid,20454216,20454216
cat-2707154,u,-111.97783952585476,34.566930323513965,NHDPlus comid,20454284,20454284
cat-2167092,d,-104.82474423697296,37.02939790671569,NHDPlus comid,937692,937692
cat-2167101,u,-104.84367807648826,37.03625281441847,NHDPlus comid,937650,937650
cat-2399089,d,-95.73952663532428,30.48879578405918,NHDPlus comid,1467752,1467752
cat-2399095,u,-95.71881282493206,30.49872679389526,NHDPlus comid,1467734,1467734
cat-1488355,d,-96.5888487480493,48.454373321387386,NHDPlus comid,7079290,7079290
cat-1488304,u,-96.42925339873813,48.50379207049162,NHDPlus comid,7078884,7078884
cat-499264,d,-89.14925264718359,30.602848556048247,NHDPlus comid,18069740,18069740
cat-499263,u,-89.16681756418457,30.57204778097621,NHDPlus comid,18070010,18070010
cat-1494711,d,-94.2974917527603,48.51540952156002,NHDPlus comid,7741690,7741690
cat-1494713,u,-94.26922933461732,48.499767538668905,NHDPlus comid,7741694,7741694
cat-3020414,d,-112.506007333245,46.55759764856393,NHDPlus comid,24294974,24294974
cat-3020406,u,-112.38817089274949,46.47942649308386,NHDPlus comid,24296374,24296374
cat-2171025,d,-99.614704398545,37.7138881190262,NHDPlus comid,22084163,22084163
cat-2171029,u,-99.64609625514883,37.70575786347053,NHDPlus comid,22083347,22083347
cat-802396,d,-79.1594924926383,42.2307707471127,NHDPlus comid,15444849,15444849
cat-802394,u,-79.1954138389942,42.25522908924439,NHDPlus comid,15444833,15444833
cat-1574836,d,-92.70656178726908,39.47687700238048,NHDPlus comid,4462462,4462462
cat-1574831,u,-92.6277313142987,39.6132843284806,NHDPlus comid,4461552,4461552
cat-3305087,d,-118.6746825100406,36.670596372673145,NHDPlus comid,22059307,22059307
cat-3305147,u,-118.69553066922846,36.65765627102856,NHDPlus comid,22059835,22059835
cat-1085019,d,-93.0505181160773,42.92032924430312,NHDPlus comid,6561477,6561477
cat-1085034,u,-93.01813018063744,42.92680404281864,NHDPlus comid,6561481,6561481
cat-94883,d,-77.13973619028461,38.79856605901765,NHDPlus comid,22340345,22340345
cat-94889,u,-77.17265958037167,38.8170267657609,NHDPlus comid,22339077,22339077
cat-1858467,d,-99.58765166325456,46.37069035111605,NHDPlus comid,14669301,14669301
cat-1858464,u,-99.51017730161432,46.29774371813004,NHDPlus comid,14668153,14668153
cat-2976152,d,-114.4291667862318,42.68932297539769,NHDPlus comid,24491202,24491202
cat-2977553,u,-111.3136056527485,44.55741285354024,NHDPlus comid,24460176,24460176
cat-112844,d,-75.27354645530903,39.54343634300424,NHDPlus comid,932040319,932040319
cat-112873,u,-75.24479171002577,39.52960332439952,NHDPlus comid,9481810,9481810
cat-810157,d,-84.80860677459442,39.7854058751953,NHDPlus comid,3921937,3921937
cat-810153,u,-84.86316307156176,39.73775597694126,NHDPlus comid,3922023,3922023
cat-3038701,d,-112.1681339238868,44.47697086842895,NHDPlus comid,23223820,23223820
cat-3038661,u,-112.24884507381468,44.55384472907758,NHDPlus comid,23223468,23223468
cat-3317772,d,-117.04282158799856,33.35389048751614,NHDPlus comid,20341531,20341531
cat-3317765,u,-116.90824282451996,33.25591577651181,NHDPlus comid,20343359,20343359
cat-2591403,d,-107.9858159043406,36.53613148667327,NHDPlus comid,17040057,17040057
cat-2591402,u,-108.00195203934985,36.543887989408965,NHDPlus comid,17038279,17038279
cat-2400585,d,-96.58268059808694,32.23085818993235,NHDPlus comid,1446644,1446644
cat-2400640,u,-96.7390710791042,32.20202226248115,NHDPlus comid,1446956,1446956
cat-417245,d,-81.12440222595374,29.378566443505218,NHDPlus comid,16687271,16687271
cat-417285,u,-81.20834221044669,29.56968833134387,NHDPlus comid,16683983,16683983
cat-1552563,d,-96.27216354041398,42.84556477163033,NHDPlus comid,17239860,17239860
cat-1552572,u,-96.31090991745334,42.86161202560314,NHDPlus comid,17239838,17239838
cat-99118,d,-73.82712169989368,43.30576733084574,NHDPlus comid,22294818,22294818
cat-99117,u,-73.84088734376469,43.31568401549289,NHDPlus comid,22307227,22307227
cat-1799508,d,-103.5265042366005,43.53368610253441,NHDPlus comid,14397520,14397520
cat-1799517,u,-103.60241336708062,43.57654282895088,NHDPlus comid,14397070,14397070
cat-652421,d,-86.02878042346339,43.24971696224038,NHDPlus comid,8994206,8994206
cat-652417,u,-85.98011110449356,43.28797580184799,NHDPlus comid,12134626,12134626
cat-2131661,d,-94.1191573668775,33.95915707029212,NHDPlus comid,3749006,3749006
cat-2131666,u,-94.01979834471634,34.0117516414646,NHDPlus comid,3746002,3746002
cat-86378,d,-78.56961088805414,40.34321088961859,NHDPlus comid,4688683,4688683
cat-86377,u,-78.57822707225725,40.360639913613504,NHDPlus comid,4688641,4688641
cat-1563473,d,-103.86532591267938,39.57438864091151,NHDPlus comid,216479,216479
cat-1563461,u,-103.84739104069496,39.5642371335112,NHDPlus comid,216495,216495
cat-1806760,d,-100.235724145611,46.58308902943435,NHDPlus comid,14682018,14682018
cat-1806756,u,-100.15091943588229,46.605669255903976,NHDPlus comid,14682004,14682004
cat-261818,d,-81.51343737626864,34.51668244268987,NHDPlus comid,9698951,9698951
cat-261814,u,-81.67116404204299,34.6148151432092,NHDPlus comid,9698907,9698907
cat-1563774,d,-101.74071480865253,41.158890780967,NHDPlus comid,17432316,17432316
cat-1563766,u,-101.73651305851644,41.08762720713016,NHDPlus comid,17432256,17432256
cat-2427109,d,-99.454024325911,31.78064195422273,NHDPlus comid,5725563,5725563
cat-2427110,u,-99.50986097778,31.791640280578186,NHDPlus comid,5725555,5725555
cat-419616,d,-82.24571390661188,30.40066235301028,NHDPlus comid,18260287,18260287
cat-419392,u,-82.21805590220151,30.570052140755,NHDPlus comid,18258875,18258875
cat-3317353,d,-117.84372404374476,33.62953219464258,NHDPlus comid,20355540,20355540
cat-3317358,u,-117.68291339249969,33.68619422190757,NHDPlus comid,20355390,20355390
cat-2525366,d,-103.91075651480983,33.1209570523302,NHDPlus comid,20781260,20781260
cat-2525362,u,-104.04188582201596,33.112390326883386,NHDPlus comid,20781314,20781314
cat-1564379,d,-103.52711982545482,41.84552156168767,NHDPlus comid,17509336,17509336
cat-1564375,u,-103.41921032381086,41.94606702394733,NHDPlus comid,17508878,17508878
cat-644286,d,-84.6009621024692,42.74244329458493,NHDPlus comid,12242464,12242464
cat-645609,u,-84.567446663186,42.77064910190928,NHDPlus comid,12241690,12241690
cat-648120,d,-88.45039114202908,46.55051783044681,NHDPlus comid,11931042,11931042
cat-648118,u,-88.48349380256842,46.50868015002774,NHDPlus comid,11931060,11931060
cat-2401528,d,-96.43151100126286,33.37524814288623,NHDPlus comid,1292032,1292032
cat-2401537,u,-96.4217423077784,33.46970162073141,NHDPlus comid,1291912,1291912
cat-1799945,d,-102.52382740592084,43.86516680281929,NHDPlus comid,14556511,14556511
cat-1799942,u,-102.54048281662918,43.867826262392256,NHDPlus comid,14556585,14556585
cat-1828393,d,-107.21607078868044,44.9057150933398,NHDPlus comid,5335443,5335443
cat-1828383,u,-107.59863371637525,44.79549473317128,NHDPlus comid,5336841,5336841
cat-2976769,d,-114.03052095079296,45.42502057914383,NHDPlus comid,23503488,23503488
cat-2981015,u,-114.48668814896592,43.99346227626639,NHDPlus comid,23479693,23479693
cat-269184,d,-81.5402861863471,32.96760465462655,NHDPlus comid,22726277,22726277
cat-270230,u,-81.62664643926259,32.98249244910386,NHDPlus comid,22726261,22726261
cat-659704,d,-83.23629948865224,43.01314739555342,NHDPlus comid,13016563,13016563
cat-659709,u,-83.20745220191803,42.97009285699224,NHDPlus comid,13020047,13020047
cat-1328988,d,-92.98089658454153,30.586486741617737,NHDPlus comid,15085755,15085755
cat-1328987,u,-93.01591555402472,30.591669650043485,NHDPlus comid,15086079,15086079
cat-1491668,d,-97.5170998348717,46.44096562940276,NHDPlus comid,14828855,14828855
cat-1491278,u,-97.64118488574194,46.38521069219688,NHDPlus comid,14828669,14828669
cat-2152125,d,-104.97229929621976,36.30785725742833,NHDPlus comid,20059952,20059952
cat-2152113,u,-104.9138085308191,36.307217820371136,NHDPlus comid,20059968,20059968
cat-2605272,d,-109.75625440673888,41.41573370856912,NHDPlus comid,3198050,3198050
cat-2605268,u,-109.8416174798216,41.39040179896625,NHDPlus comid,3197610,3197610
cat-89349,d,-77.23487237315311,41.30179324354447,NHDPlus comid,8153057,8153057
cat-89334,u,-77.19996390947436,41.29860480697807,NHDPlus comid,8153055,8153055
cat-11686,d,-71.49287525533327,42.53403064878731,NHDPlus comid,6745198,6745198
cat-11697,u,-71.52655934714954,42.54058940988831,NHDPlus comid,6745192,6745192
cat-410753,d,-81.62944230284656,31.33750423565324,NHDPlus comid,9903845,9903845
cat-410750,u,-81.64588762405057,31.38339681602416,NHDPlus comid,14351834,14351834
cat-1842224,d,-111.7869126324099,47.50336238311433,NHDPlus comid,12397908,12397908
cat-1842222,u,-111.7690653339211,47.48659769194578,NHDPlus comid,12402476,12402476
cat-1012693,d,-86.77523117822403,35.09609526511853,NHDPlus comid,19607339,19607339
cat-1012959,u,-86.80072685436598,35.162188544530416,NHDPlus comid,19606555,19606555
cat-2739568,d,-112.713618349394,35.80132614304111,NHDPlus comid,20693996,20693996
cat-2739567,u,-112.69895349540748,35.79192047551834,NHDPlus comid,20694038,20694038
cat-1311453,d,-92.7861659229069,34.01315477462899,NHDPlus comid,21999396,21999396
cat-1311452,u,-92.83742885897136,33.98846094414415,NHDPlus comid,22002574,22002574
cat-2413947,d,-100.39804676168164,32.44158506451555,NHDPlus comid,5490447,5490447
cat-2413997,u,-100.46023568173226,32.35718218916941,NHDPlus comid,5490531,5490531
cat-2136185,d,-99.81554654247044,35.63817427147764,NHDPlus comid,3141584,3141584
cat-2134978,u,-99.88721948868738,35.75038259311904,NHDPlus comid,3140882,3140882
cat-1845569,d,-111.93370178613326,45.07608231016274,NHDPlus comid,242026,242026
cat-1845575,u,-111.95910364537028,45.09389730873232,NHDPlus comid,242000,242000
cat-484228,d,-88.156072489176,34.381400631606354,NHDPlus comid,18693737,18693737
cat-484226,u,-88.2085079005057,34.39907080023664,NHDPlus comid,18693719,18693719
cat-416093,d,-80.95172357455924,28.72993626501993,NHDPlus comid,933080057,933080057
cat-416092,u,-80.95481739305492,28.870829033456857,NHDPlus comid,10991197,10991197
cat-2607932,d,-109.4695237599709,38.80038655342337,NHDPlus comid,3378975,3378975
cat-2607934,u,-109.501374894941,38.80993733336328,NHDPlus comid,3378565,3378565
cat-2519033,d,-106.4667469611596,36.41192700111295,NHDPlus comid,17845860,17845860
cat-2519053,u,-106.36427651946504,36.39873280454117,NHDPlus comid,17845990,17845990
cat-1841124,d,-110.63222056942512,48.50210071510158,NHDPlus comid,12644703,12644703
cat-1841132,u,-110.74506406994198,48.49675219139371,NHDPlus comid,12645221,12645221
cat-1012860,d,-87.02467187764061,35.3991446844034,NHDPlus comid,19595468,19595468
cat-1012867,u,-86.9808388865015,35.37741996013256,NHDPlus comid,19594194,19594194
cat-486877,d,-86.9456610738889,32.675004536196816,NHDPlus comid,21676160,21676160
cat-486842,u,-86.839816732189,32.782642946361115,NHDPlus comid,21675682,21675682
cat-1794890,d,-105.32933593664542,44.04936426199605,NHDPlus comid,10903019,10903019
cat-1794895,u,-105.20880121403984,43.95849192130283,NHDPlus comid,10907149,10907149
cat-2726915,d,-110.07666973135096,34.60043685403748,NHDPlus comid,21753942,21753942
cat-2726937,u,-110.03484869586156,34.582693617733575,NHDPlus comid,21753938,21753938
cat-2405522,d,-97.67935994658494,28.86837653184558,NHDPlus comid,3839105,3839105
cat-2405395,u,-97.78857440215285,28.90340276688149,NHDPlus comid,3839049,3839049
cat-2165171,d,-101.6345705426869,37.7901336721792,NHDPlus comid,21104285,21104285
cat-2165173,u,-101.5850753984317,37.75775676043315,NHDPlus comid,21104287,21104287
cat-2180372,d,-96.77495492672998,38.15136478707603,NHDPlus comid,20920873,20920873
cat-2180386,u,-96.85377495584184,38.17240302914268,NHDPlus comid,20920787,20920787
cat-2589474,d,-108.13361802302096,36.76245957141559,NHDPlus comid,17015767,17015767
cat-2589471,u,-108.03372100058016,36.81514982186078,NHDPlus comid,17015493,17015493
cat-786409,d,-82.28987937348201,38.25619674404997,NHDPlus comid,3964856,3964856
cat-786408,u,-82.2659697146876,38.2446272176581,NHDPlus comid,3964528,3964528
cat-1108002,d,-93.6499428131194,46.09138993110262,NHDPlus comid,2361796,2361796
cat-1108260,u,-93.83937496085564,46.17862641775851,NHDPlus comid,2361622,2361622
cat-2982254,d,-117.479012847242,45.191970539118266,NHDPlus comid,23437089,23437089
cat-2982251,u,-117.3765083045427,45.15091517361785,NHDPlus comid,23437117,23437117
cat-2726029,d,-109.38403844268969,35.177695883362546,NHDPlus comid,20556785,20556785
cat-2726022,u,-109.0984348047006,35.29774144461394,NHDPlus comid,20565151,20565151
cat-2135292,d,-97.32393520557692,34.59422925404906,NHDPlus comid,19957876,19957876
cat-2135298,u,-97.29928511434176,34.65506948894588,NHDPlus comid,19957764,19957764
cat-2863691,d,-119.25667172566024,40.51163264109741,NHDPlus comid,11320836,11320836
cat-2863693,u,-119.24437429884736,40.527843892408974,NHDPlus comid,11320832,11320832
cat-2525979,d,-105.27471297245977,31.821294252505616,NHDPlus comid,20831066,20831066
cat-2525978,u,-105.34452850852249,31.814881323360225,NHDPlus comid,20830624,20830624
cat-3023587,d,-119.40888892070166,44.41349019540249,NHDPlus comid,23824927,23824927
cat-3023631,u,-118.84027059856702,44.23736236204444,NHDPlus comid,23824583,23824583
cat-2704804,d,-113.06787008468493,33.23964805129828,NHDPlus comid,20377227,20377227
cat-2704807,u,-113.0547857766542,33.24164422759684,NHDPlus comid,20376027,20376027
cat-2997847,d,-122.44766738947489,44.01312750825327,NHDPlus comid,23752860,23752860
cat-2984555,u,-122.34306591291438,43.99960755850047,NHDPlus comid,23752692,23752692
cat-2409338,d,-96.34409337754278,31.283665482379654,NHDPlus comid,5575649,5575649
cat-2409339,u,-96.2757516072498,31.267422613763085,NHDPlus comid,5575661,5575661
cat-2607378,d,-109.50374705042364,39.91996657834781,NHDPlus comid,5311660,5311660
cat-2607383,u,-109.48525123248535,39.83808184163915,NHDPlus comid,5310006,5310006
cat-415728,d,-81.32314173382352,28.785530244782493,NHDPlus comid,11033091,11033091
cat-415726,u,-81.26110199663023,28.81135624492434,NHDPlus comid,10997507,10997507
cat-1489249,d,-96.42097561480344,48.00971792173456,NHDPlus comid,7037967,7037967
cat-1489275,u,-96.36594089117644,48.03264845717413,NHDPlus comid,7037943,7037943
cat-2144073,d,-93.13995306031376,35.205184508947895,NHDPlus comid,7790200,7790200
cat-2145240,u,-93.19642435535263,35.28237880293812,NHDPlus comid,7770313,7770313
cat-1813148,d,-106.3448626371802,46.29635390318645,NHDPlus comid,13260241,13260241
